date,department,transaction_type,revenue,expense,net_revenue
2026-04-17,Orthopedics,Surgery,2313.0,941.51,1371.49
2026-04-17,Orthopedics,Surgery,2934.48,2052.68,881.8
2026-04-17,Orthopedics,Consultation,4177.65,2857.6,1320.05
2026-04-17,Orthopedics,Consultation,1440.5,1063.0,377.5
2026-04-17,Orthopedics,Room Charge,644.39,466.9,177.5
2026-04-17,Orthopedics,Medication,3495.38,2376.11,1119.28
2026-04-17,Orthopedics,Room Charge,3681.5,2057.54,1623.96
2026-04-17,Orthopedics,Surgery,1266.06,877.44,388.62
2026-04-17,Orthopedics,Surgery,3624.93,2004.85,1620.08
2026-04-17,Orthopedics,Room Charge,3215.75,1748.22,1467.52
2026-04-17,Orthopedics,Medication,3790.04,2237.75,1552.29
2026-04-17,Orthopedics,Surgery,2438.11,1699.28,738.82
2026-04-17,Orthopedics,Lab Test,2324.08,1413.5,910.58
2026-04-17,Orthopedics,Room Charge,4839.23,1506.6,3332.63
2026-04-17,Orthopedics,Consultation,766.35,533.64,232.71
2026-04-17,Orthopedics,Lab Test,2858.62,1250.89,1607.73
2026-04-17,Orthopedics,Medication,560.9,375.36,185.55
2026-04-17,Orthopedics,Surgery,2373.2,932.31,1440.89
2026-04-17,Orthopedics,Room Charge,4749.19,3340.87,1408.32
2026-04-17,Orthopedics,Surgery,4846.72,3010.59,1836.13
2026-04-17,Orthopedics,Surgery,2582.11,1308.54,1273.56
2026-04-17,Orthopedics,Room Charge,2928.47,1788.51,1139.96
2026-04-17,Orthopedics,Consultation,2065.87,1306.38,759.5
2026-04-17,Orthopedics,Consultation,1135.5,478.35,657.15
2026-04-17,Orthopedics,Consultation,2671.19,1621.48,1049.71
2026-04-17,Orthopedics,Lab Test,2919.72,2194.44,725.27
2026-04-17,Orthopedics,Medication,4913.95,3106.79,1807.15
2026-04-17,General,Medication,2091.87,968.35,1123.52
2026-04-17,General,Consultation,4388.23,2687.99,1700.23
2026-04-17,General,Surgery,2036.01,991.67,1044.34
2026-04-17,General,Room Charge,4257.07,3263.35,993.71
2026-04-17,General,Room Charge,3193.81,1069.33,2124.48
2026-04-17,General,Lab Test,1472.62,530.94,941.68
2026-04-17,General,Room Charge,2425.47,805.16,1620.31
2026-04-17,General,Room Charge,1724.86,645.35,1079.51
2026-04-17,General,Room Charge,3989.58,2990.42,999.16
2026-04-17,General,Consultation,1852.41,571.7,1280.7
2026-04-17,General,Consultation,1981.88,1113.42,868.46
2026-04-17,General,Consultation,3806.39,2376.44,1429.95
2026-04-17,General,Lab Test,2667.9,1209.78,1458.11
2026-04-17,General,Lab Test,826.83,475.68,351.15
2026-04-17,General,Room Charge,1727.19,1286.29,440.9
2026-04-17,General,Lab Test,4813.53,2163.31,2650.22
2026-04-17,General,Medication,4912.07,3135.61,1776.46
2026-04-17,General,Consultation,1394.2,1080.35,313.85
2026-04-17,General,Consultation,4038.42,2945.63,1092.79
2026-04-17,General,Surgery,755.83,271.02,484.81
2026-04-17,General,Consultation,3116.24,1050.34,2065.9
2026-04-17,General,Surgery,932.8,679.86,252.93
2026-04-17,General,Consultation,4008.77,2644.97,1363.8
2026-04-17,Emergency,Lab Test,2591.06,1004.69,1586.37
2026-04-17,Emergency,Consultation,4586.79,2367.44,2219.35
2026-04-17,Emergency,Room Charge,3443.19,1175.05,2268.14
2026-04-17,Emergency,Consultation,4258.57,1687.09,2571.49
2026-04-17,Emergency,Room Charge,995.89,365.71,630.18
2026-04-17,Emergency,Surgery,3075.88,1952.98,1122.9
2026-04-17,Emergency,Room Charge,656.09,522.45,133.64
2026-04-17,Emergency,Lab Test,1318.81,453.08,865.72
2026-04-17,Emergency,Surgery,3749.04,1599.16,2149.88
2026-04-17,Emergency,Consultation,3803.95,2920.12,883.82
2026-04-17,Emergency,Consultation,3653.39,2430.67,1222.72
2026-04-17,Emergency,Room Charge,3633.04,1895.38,1737.66
2026-04-17,Emergency,Medication,1288.48,786.71,501.77
2026-04-17,Emergency,Medication,2572.23,789.18,1783.05
2026-04-17,Emergency,Medication,1248.45,585.02,663.43
2026-04-17,Emergency,Room Charge,1943.42,753.15,1190.27
2026-04-17,Emergency,Consultation,1179.37,563.16,616.21
2026-04-17,Emergency,Medication,3390.06,2453.96,936.1
2026-04-17,Emergency,Lab Test,1824.19,1387.14,437.05
2026-04-17,Emergency,Surgery,4956.13,2907.01,2049.11
2026-04-17,Emergency,Surgery,2150.47,1196.13,954.34
2026-04-17,Emergency,Medication,2226.83,1536.02,690.81
2026-04-17,Emergency,Consultation,2953.12,1091.35,1861.77
2026-04-17,Oncology,Surgery,624.86,383.02,241.84
2026-04-17,Oncology,Lab Test,4465.85,2641.57,1824.28
2026-04-17,Oncology,Lab Test,1476.71,774.8,701.9
2026-04-17,Oncology,Surgery,2592.93,906.95,1685.98
2026-04-17,Oncology,Medication,4774.07,1537.25,3236.81
2026-04-17,Oncology,Lab Test,2878.16,1608.39,1269.77
2026-04-17,Oncology,Consultation,956.63,560.76,395.87
2026-04-17,Oncology,Medication,4737.61,1538.76,3198.85
2026-04-17,Oncology,Medication,3351.44,1444.25,1907.19
2026-04-17,Oncology,Consultation,4987.15,1761.29,3225.85
2026-04-17,Oncology,Medication,3107.32,2408.54,698.78
2026-04-17,Oncology,Room Charge,770.13,439.63,330.5
2026-04-17,Oncology,Medication,1717.65,1196.16,521.49
2026-04-17,Oncology,Consultation,4576.75,2931.57,1645.19
2026-04-17,Oncology,Surgery,2349.49,780.02,1569.46
2026-04-17,Oncology,Lab Test,501.09,280.7,220.4
2026-04-17,Oncology,Consultation,2398.46,1248.78,1149.67
2026-04-17,Oncology,Lab Test,983.15,749.03,234.12
2026-04-17,Oncology,Medication,802.62,305.23,497.38
2026-04-17,Oncology,Surgery,2561.36,1410.47,1150.88
2026-04-17,Oncology,Surgery,1106.45,797.91,308.54
2026-04-17,Oncology,Room Charge,4705.03,1850.42,2854.6
2026-04-17,Oncology,Lab Test,3577.21,1222.62,2354.59
2026-04-17,Oncology,Surgery,2585.48,1798.84,786.64
2026-04-17,Oncology,Surgery,537.07,404.07,133.0
2026-04-17,Oncology,Consultation,4136.32,2068.08,2068.24
2026-04-17,Oncology,Surgery,4597.69,2411.08,2186.61
2026-04-17,Oncology,Room Charge,2481.55,1868.29,613.26
2026-04-17,Oncology,Medication,3095.75,1540.73,1555.02
2026-04-17,Oncology,Lab Test,2230.24,1053.1,1177.14
2026-04-17,Oncology,Medication,4344.46,2276.01,2068.45
2026-04-17,Oncology,Room Charge,1955.39,1188.38,767.01
2026-04-17,Oncology,Consultation,4579.34,1690.53,2888.82
2026-04-17,Oncology,Surgery,4310.83,3380.99,929.84
2026-04-17,Pediatrics,Consultation,3055.85,1639.18,1416.68
2026-04-17,Pediatrics,Surgery,1959.8,747.21,1212.59
2026-04-17,Pediatrics,Surgery,2232.56,1508.48,724.08
2026-04-17,Pediatrics,Surgery,4169.78,1985.34,2184.44
2026-04-17,Pediatrics,Lab Test,3124.03,1651.31,1472.71
2026-04-17,Pediatrics,Room Charge,514.07,189.47,324.61
2026-04-17,Pediatrics,Surgery,3774.97,2423.12,1351.84
2026-04-17,Pediatrics,Lab Test,1001.21,369.71,631.5
2026-04-17,Pediatrics,Surgery,1507.72,971.39,536.32
2026-04-17,Pediatrics,Room Charge,1436.39,433.18,1003.21
2026-04-17,Pediatrics,Room Charge,2371.96,1858.75,513.21
2026-04-17,Pediatrics,Room Charge,3240.82,1413.34,1827.48
2026-04-17,Pediatrics,Lab Test,1272.1,849.86,422.25
2026-04-17,Pediatrics,Consultation,4183.08,1255.92,2927.16
2026-04-17,Pediatrics,Room Charge,1783.0,1020.5,762.5
2026-04-17,Pediatrics,Consultation,4783.1,2111.57,2671.53
2026-04-17,Pediatrics,Medication,1710.09,1123.06,587.03
2026-04-17,Pediatrics,Consultation,3611.67,1525.72,2085.94
2026-04-17,Pediatrics,Lab Test,3036.14,2384.31,651.83
2026-04-17,Pediatrics,Medication,687.47,238.8,448.67
2026-04-17,Pediatrics,Lab Test,3973.72,3124.46,849.26
2026-04-17,Pediatrics,Lab Test,2127.85,1293.43,834.42
2026-04-17,Pediatrics,Surgery,2456.46,771.75,1684.7
2026-04-17,Pediatrics,Surgery,2478.21,1903.47,574.74
2026-04-17,Pediatrics,Surgery,2847.51,1843.07,1004.44
2026-04-17,Pediatrics,Medication,543.36,394.36,149.0
2026-04-17,Pediatrics,Lab Test,1803.62,1202.42,601.2
2026-04-17,Pediatrics,Room Charge,3390.03,2588.12,801.92
2026-04-17,Pediatrics,Lab Test,3989.84,2796.12,1193.72
2026-04-17,Pediatrics,Lab Test,956.1,724.19,231.92
2026-04-17,Pediatrics,Consultation,3332.89,1868.72,1464.17
2026-04-17,Pediatrics,Room Charge,3712.53,2810.59,901.94
2026-04-17,Pediatrics,Medication,2596.84,1311.12,1285.72
2026-04-17,Pediatrics,Lab Test,4810.02,1690.41,3119.61
2026-04-17,Pediatrics,Surgery,4668.86,2665.06,2003.8
2026-04-17,Pediatrics,Medication,1478.89,880.97,597.92
2026-04-17,Pediatrics,Medication,727.01,398.65,328.35
2026-04-17,Pediatrics,Room Charge,885.92,667.34,218.58
2026-04-17,Pediatrics,Lab Test,2316.33,912.63,1403.69
2026-04-17,Pediatrics,Room Charge,780.14,587.42,192.72
2026-04-17,Pediatrics,Room Charge,3372.65,1904.19,1468.46
2026-04-18,Cardiology,Surgery,2745.77,992.31,1753.46
2026-04-18,Cardiology,Medication,2409.78,1177.31,1232.47
2026-04-18,Cardiology,Consultation,4005.41,2099.85,1905.57
2026-04-18,Cardiology,Lab Test,4747.54,2868.29,1879.25
2026-04-18,Cardiology,Room Charge,4427.07,2615.79,1811.28
2026-04-18,Cardiology,Medication,3324.86,1387.06,1937.8
2026-04-18,Cardiology,Consultation,888.73,395.02,493.71
2026-04-18,Cardiology,Consultation,1289.96,712.27,577.69
2026-04-18,Cardiology,Surgery,1278.22,870.62,407.59
2026-04-18,Cardiology,Medication,2481.93,808.04,1673.9
2026-04-18,Cardiology,Medication,1200.65,813.65,387.0
2026-04-18,Cardiology,Medication,1855.65,654.82,1200.83
2026-04-18,Cardiology,Medication,4052.84,1569.35,2483.49
2026-04-18,Cardiology,Consultation,904.24,554.86,349.39
2026-04-18,Cardiology,Lab Test,2386.74,1209.36,1177.39
2026-04-18,Cardiology,Surgery,3507.11,1870.99,1636.12
2026-04-18,Cardiology,Lab Test,3480.09,2405.68,1074.41
2026-04-18,Cardiology,Consultation,1500.96,858.48,642.49
2026-04-18,Cardiology,Lab Test,1586.84,1168.66,418.18
2026-04-18,Cardiology,Room Charge,3489.02,2272.55,1216.46
2026-04-18,Cardiology,Room Charge,2018.1,1397.89,620.21
2026-04-18,Cardiology,Room Charge,3632.27,2192.65,1439.62
2026-04-18,Cardiology,Surgery,789.28,426.24,363.04
2026-04-18,Cardiology,Lab Test,3439.81,1493.96,1945.85
2026-04-18,Cardiology,Medication,4567.27,2060.77,2506.5
2026-04-18,Cardiology,Medication,968.6,360.7,607.9
2026-04-18,Cardiology,Surgery,3480.57,2026.77,1453.79
2026-04-18,Cardiology,Room Charge,3815.22,1227.84,2587.38
2026-04-18,Neurology,Room Charge,2011.67,1357.34,654.33
2026-04-18,Neurology,Medication,1088.44,730.13,358.31
2026-04-18,Neurology,Consultation,2097.67,1346.66,751.01
2026-04-18,Neurology,Medication,2649.71,1555.71,1094.0
2026-04-18,Neurology,Room Charge,1996.8,635.98,1360.82
2026-04-18,Neurology,Room Charge,4229.61,2151.27,2078.34
2026-04-18,Neurology,Surgery,4140.5,2922.06,1218.44
2026-04-18,Neurology,Surgery,4082.81,2812.33,1270.49
2026-04-18,Neurology,Medication,2091.85,1100.86,990.99
2026-04-18,Neurology,Room Charge,3061.47,2214.29,847.17
2026-04-18,Neurology,Consultation,4536.82,3201.82,1335.0
2026-04-18,Neurology,Room Charge,2882.66,1179.44,1703.22
2026-04-18,Neurology,Surgery,1531.26,1164.88,366.38
2026-04-18,Neurology,Medication,2443.86,1721.47,722.4
2026-04-18,Neurology,Medication,3695.73,2324.97,1370.76
2026-04-18,Neurology,Surgery,3190.99,1672.48,1518.52
2026-04-18,Neurology,Consultation,1465.05,927.3,537.75
2026-04-18,Neurology,Room Charge,3564.16,1381.11,2183.04
2026-04-18,Neurology,Medication,4511.96,3501.38,1010.58
2026-04-18,Neurology,Surgery,4188.32,1325.33,2862.99
2026-04-18,Neurology,Room Charge,4284.4,1588.36,2696.04
2026-04-18,Neurology,Consultation,3180.41,2393.6,786.8
2026-04-18,Orthopedics,Medication,2231.3,1304.83,926.47
2026-04-18,Orthopedics,Surgery,3674.49,1772.66,1901.83
2026-04-18,Orthopedics,Room Charge,2333.8,884.5,1449.3
2026-04-18,Orthopedics,Surgery,584.24,227.43,356.81
2026-04-18,Orthopedics,Lab Test,4731.72,2690.45,2041.27
2026-04-18,Orthopedics,Surgery,1463.49,949.7,513.78
2026-04-18,Orthopedics,Lab Test,1214.0,555.87,658.13
2026-04-18,Orthopedics,Lab Test,2467.79,1327.18,1140.61
2026-04-18,Orthopedics,Room Charge,2355.41,1412.82,942.58
2026-04-18,Orthopedics,Medication,3661.22,1381.17,2280.05
2026-04-18,Orthopedics,Consultation,3793.28,2773.59,1019.69
2026-04-18,Orthopedics,Lab Test,3790.47,2499.28,1291.19
2026-04-18,Orthopedics,Consultation,3960.54,2939.43,1021.11
2026-04-18,Orthopedics,Lab Test,822.82,498.37,324.44
2026-04-18,Orthopedics,Lab Test,1705.86,1110.77,595.08
2026-04-18,Orthopedics,Surgery,3461.45,1664.47,1796.99
2026-04-18,Orthopedics,Surgery,4603.32,3090.7,1512.62
2026-04-18,Orthopedics,Consultation,1981.41,951.7,1029.71
2026-04-18,Orthopedics,Lab Test,2010.55,925.65,1084.91
2026-04-18,Orthopedics,Consultation,4420.31,2559.61,1860.7
2026-04-18,Orthopedics,Surgery,1118.33,564.86,553.47
2026-04-18,Orthopedics,Surgery,2846.43,1973.19,873.24
2026-04-18,Orthopedics,Surgery,4251.3,1696.19,2555.11
2026-04-18,Orthopedics,Consultation,613.43,269.29,344.13
2026-04-18,Orthopedics,Surgery,1249.09,702.5,546.59
2026-04-18,Orthopedics,Consultation,4626.4,2580.4,2045.99
2026-04-18,Orthopedics,Room Charge,1712.82,900.17,812.64
2026-04-18,Orthopedics,Lab Test,2410.64,781.43,1629.2
2026-04-18,Orthopedics,Consultation,841.29,355.88,485.42
2026-04-18,Orthopedics,Lab Test,724.43,345.62,378.81
2026-04-18,Orthopedics,Consultation,4554.72,2057.05,2497.67
2026-04-18,General,Consultation,1379.45,768.57,610.87
2026-04-18,General,Room Charge,1809.69,1193.57,616.12
2026-04-18,General,Lab Test,961.31,505.58,455.73
2026-04-18,General,Lab Test,3576.0,1507.18,2068.82
2026-04-18,General,Consultation,3308.31,1970.61,1337.7
2026-04-18,General,Surgery,1600.27,1034.22,566.06
2026-04-18,General,Medication,2843.97,1718.67,1125.3
2026-04-18,General,Medication,561.75,435.49,126.26
2026-04-18,General,Consultation,4398.9,1611.81,2787.09
2026-04-18,General,Lab Test,2129.8,673.96,1455.84
2026-04-18,General,Medication,2471.38,1936.21,535.16
2026-04-18,General,Surgery,2122.58,771.42,1351.16
2026-04-18,General,Medication,1617.15,1219.01,398.14
2026-04-18,General,Lab Test,1486.45,801.37,685.08
2026-04-18,General,Lab Test,2873.63,2248.77,624.86
2026-04-18,General,Surgery,3415.44,1408.97,2006.47
2026-04-18,General,Room Charge,4575.22,2747.53,1827.69
2026-04-18,General,Lab Test,4453.84,3370.21,1083.63
2026-04-18,Emergency,Room Charge,4276.27,2181.51,2094.76
2026-04-18,Emergency,Room Charge,575.68,337.91,237.77
2026-04-18,Emergency,Consultation,4272.96,2590.97,1681.99
2026-04-18,Emergency,Lab Test,4467.58,1851.19,2616.39
2026-04-18,Emergency,Consultation,3732.93,2289.84,1443.09
2026-04-18,Emergency,Lab Test,3635.69,2403.59,1232.1
2026-04-18,Emergency,Lab Test,1944.25,849.46,1094.79
2026-04-18,Emergency,Room Charge,4005.83,2074.3,1931.54
2026-04-18,Emergency,Consultation,3066.68,2335.2,731.48
2026-04-18,Emergency,Consultation,2269.22,1045.73,1223.5
2026-04-18,Emergency,Room Charge,1979.65,1434.94,544.71
2026-04-18,Emergency,Room Charge,2957.11,1002.43,1954.68
2026-04-18,Emergency,Medication,3320.76,1502.81,1817.95
2026-04-18,Emergency,Lab Test,3264.35,2383.96,880.39
2026-04-18,Emergency,Medication,2125.46,935.1,1190.37
2026-04-18,Emergency,Lab Test,3139.57,1149.49,1990.08
2026-04-18,Emergency,Surgery,3966.67,1914.26,2052.41
2026-04-18,Emergency,Consultation,881.47,560.56,320.91
2026-04-18,Emergency,Consultation,2003.94,1241.71,762.23
2026-04-18,Emergency,Consultation,2619.69,1532.3,1087.4
2026-04-18,Emergency,Medication,614.47,484.6,129.87
2026-04-18,Emergency,Medication,1671.93,713.2,958.73
2026-04-18,Emergency,Surgery,4887.25,3467.93,1419.32
2026-04-18,Emergency,Room Charge,2017.88,1255.1,762.79
2026-04-18,Emergency,Lab Test,3960.96,2502.61,1458.35
2026-04-18,Emergency,Medication,1843.66,1263.18,580.49
2026-04-18,Emergency,Lab Test,962.7,680.02,282.68
2026-04-18,Emergency,Consultation,4113.1,1604.17,2508.93
2026-04-18,Emergency,Room Charge,3192.79,2362.04,830.75
2026-04-18,Emergency,Medication,2575.36,958.08,1617.27
2026-04-18,Emergency,Surgery,1755.69,1182.24,573.45
2026-04-18,Emergency,Consultation,4818.79,2018.53,2800.26
2026-04-18,Emergency,Room Charge,1420.46,697.77,722.69
2026-04-18,Emergency,Consultation,1882.6,1188.28,694.32
2026-04-18,Emergency,Medication,4062.33,3011.21,1051.12
2026-04-18,Emergency,Consultation,4142.69,1750.58,2392.11
2026-04-18,Emergency,Surgery,2373.27,755.8,1617.47
2026-04-18,Emergency,Surgery,1889.48,659.87,1229.62
2026-04-18,Emergency,Surgery,3027.77,1204.53,1823.24
2026-04-18,Oncology,Room Charge,3422.39,2165.57,1256.83
2026-04-18,Oncology,Room Charge,2899.41,1952.0,947.41
2026-04-18,Oncology,Lab Test,1747.94,1330.94,417.0
2026-04-18,Oncology,Surgery,4033.88,2437.57,1596.31
2026-04-18,Oncology,Medication,2671.36,1324.46,1346.9
2026-04-18,Oncology,Medication,2503.05,785.52,1717.53
2026-04-18,Oncology,Consultation,4671.08,2162.65,2508.43
2026-04-18,Oncology,Consultation,4239.29,3263.1,976.19
2026-04-18,Oncology,Surgery,637.29,233.19,404.1
2026-04-18,Oncology,Lab Test,3880.78,1664.88,2215.9
2026-04-18,Pediatrics,Surgery,4925.61,3253.54,1672.07
2026-04-18,Pediatrics,Consultation,3010.27,2368.06,642.21
2026-04-18,Pediatrics,Lab Test,917.04,422.39,494.65
2026-04-18,Pediatrics,Consultation,3298.92,1195.36,2103.56
2026-04-18,Pediatrics,Lab Test,3133.6,1293.63,1839.97
2026-04-18,Pediatrics,Room Charge,3978.46,1338.29,2640.17
2026-04-18,Pediatrics,Medication,3634.42,1287.22,2347.2
2026-04-18,Pediatrics,Consultation,588.93,334.4,254.53
2026-04-18,Pediatrics,Surgery,1691.38,1074.94,616.44
2026-04-18,Pediatrics,Lab Test,2150.39,849.85,1300.54
2026-04-18,Pediatrics,Lab Test,797.31,564.14,233.17
2026-04-18,Pediatrics,Medication,3991.92,3027.39,964.53
2026-04-18,Pediatrics,Room Charge,1267.53,681.74,585.79
2026-04-18,Pediatrics,Surgery,2628.11,1978.38,649.74
2026-04-18,Pediatrics,Consultation,2290.03,905.53,1384.51
2026-04-18,Pediatrics,Lab Test,1544.85,734.7,810.15
2026-04-18,Pediatrics,Surgery,4063.28,2689.13,1374.15
2026-04-18,Pediatrics,Consultation,2620.25,865.81,1754.44
2026-04-18,Pediatrics,Lab Test,4732.44,2815.0,1917.43
2026-04-18,Pediatrics,Lab Test,3576.26,1946.55,1629.71
2026-04-18,Pediatrics,Room Charge,1864.39,1029.82,834.57
2026-04-18,Pediatrics,Lab Test,3075.58,2233.18,842.4
2026-04-18,Pediatrics,Surgery,4922.2,3893.32,1028.88
2026-04-18,Pediatrics,Medication,1232.91,467.36,765.54
2026-04-18,Pediatrics,Medication,4720.56,1988.04,2732.52
2026-04-18,Pediatrics,Medication,4378.22,3383.66,994.56
2026-04-18,Pediatrics,Surgery,4377.61,1569.86,2807.75
2026-04-18,Pediatrics,Medication,2033.85,1400.83,633.02
2026-04-18,Pediatrics,Consultation,1640.53,1170.7,469.83
2026-04-18,Pediatrics,Lab Test,4470.46,1934.46,2536.0
2026-04-18,Pediatrics,Medication,1427.89,499.41,928.48
2026-04-18,Pediatrics,Medication,2247.27,782.54,1464.73
2026-04-18,Pediatrics,Consultation,791.48,255.94,535.55
2026-04-18,Pediatrics,Room Charge,4291.82,1565.43,2726.39
2026-04-18,Pediatrics,Lab Test,677.39,303.4,373.98
2026-04-18,Pediatrics,Surgery,4619.21,2989.59,1629.63
2026-04-19,Cardiology,Surgery,4902.31,3020.89,1881.42
2026-04-19,Cardiology,Lab Test,2652.02,1292.22,1359.8
2026-04-19,Cardiology,Surgery,4973.73,2878.43,2095.3
2026-04-19,Cardiology,Surgery,2276.02,1710.27,565.75
2026-04-19,Cardiology,Consultation,4707.97,2096.28,2611.68
2026-04-19,Cardiology,Room Charge,3197.71,1838.36,1359.35
2026-04-19,Cardiology,Consultation,2934.49,1422.06,1512.43
2026-04-19,Cardiology,Room Charge,4489.17,2995.98,1493.18
2026-04-19,Cardiology,Room Charge,3755.47,2129.87,1625.6
2026-04-19,Cardiology,Room Charge,3464.42,2318.48,1145.94
2026-04-19,Cardiology,Room Charge,4033.63,2291.77,1741.87
2026-04-19,Cardiology,Room Charge,2967.26,891.97,2075.29
2026-04-19,Cardiology,Room Charge,537.94,354.79,183.14
2026-04-19,Cardiology,Medication,2282.7,735.77,1546.93
2026-04-19,Cardiology,Medication,2009.45,1224.56,784.89
2026-04-19,Cardiology,Consultation,3850.99,2415.3,1435.69
2026-04-19,Cardiology,Medication,3887.87,1762.63,2125.24
2026-04-19,Cardiology,Lab Test,2959.99,1321.14,1638.85
2026-04-19,Cardiology,Medication,2381.97,1288.44,1093.53
2026-04-19,Cardiology,Medication,3337.18,2067.16,1270.01
2026-04-19,Cardiology,Medication,4086.87,3257.72,829.15
2026-04-19,Cardiology,Consultation,763.59,456.67,306.92
2026-04-19,Cardiology,Consultation,1486.9,694.28,792.62
2026-04-19,Cardiology,Medication,679.13,513.14,165.99
2026-04-19,Cardiology,Lab Test,2686.08,1450.62,1235.46
2026-04-19,Cardiology,Consultation,4611.16,2712.35,1898.81
2026-04-19,Cardiology,Consultation,609.71,441.22,168.5
2026-04-19,Cardiology,Lab Test,1223.2,865.49,357.7
2026-04-19,Cardiology,Room Charge,2293.5,1754.61,538.89
2026-04-19,Cardiology,Room Charge,1434.87,905.39,529.48
2026-04-19,Cardiology,Surgery,4569.32,3360.01,1209.3
2026-04-19,Cardiology,Surgery,1715.8,529.88,1185.92
2026-04-19,Cardiology,Medication,1201.56,576.99,624.56
2026-04-19,Cardiology,Surgery,2046.86,1168.3,878.56
2026-04-19,Cardiology,Surgery,1440.13,657.46,782.66
2026-04-19,Cardiology,Lab Test,710.78,494.27,216.51
2026-04-19,Cardiology,Surgery,1630.06,1034.64,595.42
2026-04-19,Cardiology,Medication,4445.04,1421.19,3023.84
2026-04-19,Cardiology,Lab Test,4981.19,3459.45,1521.74
2026-04-19,Cardiology,Surgery,1512.68,1059.07,453.61
2026-04-19,Cardiology,Room Charge,1949.47,1179.0,770.46
2026-04-19,Cardiology,Surgery,4095.9,2065.51,2030.39
2026-04-19,Cardiology,Lab Test,4605.3,2608.99,1996.31
2026-04-19,Cardiology,Consultation,4190.09,1338.95,2851.14
2026-04-19,Cardiology,Surgery,2833.61,1386.45,1447.16
2026-04-19,Cardiology,Lab Test,1009.9,763.07,246.83
2026-04-19,Neurology,Lab Test,3765.7,2301.17,1464.53
2026-04-19,Neurology,Medication,2141.04,816.51,1324.53
2026-04-19,Neurology,Room Charge,1676.94,1208.28,468.66
2026-04-19,Neurology,Surgery,4406.26,3258.57,1147.69
2026-04-19,Neurology,Consultation,3209.57,1617.96,1591.61
2026-04-19,Neurology,Medication,1467.36,1098.25,369.11
2026-04-19,Neurology,Lab Test,1634.19,1176.35,457.83
