date,medicine_name,quantity_used,department
2026-04-19,Amoxicillin,99,Emergency
2026-04-19,Amoxicillin,29,ICU
2026-04-19,Insulin,94,General
2026-04-19,Insulin,34,Emergency
2026-04-19,Insulin,101,ICU
2026-04-19,Antibiotics,69,General
2026-04-19,Antibiotics,66,Emergency
2026-04-19,Antibiotics,38,ICU
2026-04-19,IV Fluids,20,General
2026-04-19,IV Fluids,127,Emergency
2026-04-19,IV Fluids,104,ICU
2026-04-20,Paracetamol,54,General
2026-04-20,Paracetamol,83,Emergency
2026-04-20,Paracetamol,44,ICU
2026-04-20,Amoxicillin,16,General
2026-04-20,Amoxicillin,57,Emergency
2026-04-20,Amoxicillin,75,ICU
2026-04-20,Insulin,40,General
2026-04-20,Insulin,81,Emergency
2026-04-20,Insulin,91,ICU
2026-04-20,Antibiotics,59,General
2026-04-20,Antibiotics,79,Emergency
2026-04-20,Antibiotics,90,ICU
2026-04-20,IV Fluids,36,General
2026-04-20,IV Fluids,98,Emergency
2026-04-20,IV Fluids,57,ICU
2026-04-21,Paracetamol,44,General
2026-04-21,Paracetamol,27,Emergency
2026-04-21,Paracetamol,101,ICU
2026-04-21,Amoxicillin,34,General
2026-04-21,Amoxicillin,57,Emergency
2026-04-21,Amoxicillin,97,ICU
2026-04-21,Insulin,40,General
2026-04-21,Insulin,73,Emergency
2026-04-21,Insulin,105,ICU
2026-04-21,Antibiotics,74,General
2026-04-21,Antibiotics,30,Emergency
2026-04-21,Antibiotics,30,ICU
2026-04-21,IV Fluids,85,General
2026-04-21,IV Fluids,83,Emergency
2026-04-21,IV Fluids,24,ICU
2026-04-22,Paracetamol,43,General
2026-04-22,Paracetamol,41,Emergency
2026-04-22,Paracetamol,42,ICU
2026-04-22,Amoxicillin,51,General
2026-04-22,Amoxicillin,53,Emergency
2026-04-22,Amoxicillin,44,ICU
2026-04-22,Insulin,97,General
2026-04-22,Insulin,59,Emergency
2026-04-22,Insulin,94,ICU
2026-04-22,Antibiotics,55,General
2026-04-22,Antibiotics,84,Emergency
2026-04-22,Antibiotics,109,ICU
2026-04-22,IV Fluids,99,General
2026-04-22,IV Fluids,75,Emergency
2026-04-22,IV Fluids,88,ICU
2026-04-23,Paracetamol,64,General
2026-04-23,Paracetamol,58,Emergency
2026-04-23,Paracetamol,84,ICU
2026-04-23,Amoxicillin,27,General
2026-04-23,Amoxicillin,62,Emergency
2026-04-23,Amoxicillin,109,ICU
2026-04-23,Insulin,72,General
2026-04-23,Insulin,40,Emergency
2026-04-23,Insulin,39,ICU
2026-04-23,Antibiotics,31,General
2026-04-23,Antibiotics,34,Emergency
2026-04-23,Antibiotics,72,ICU
2026-04-23,IV Fluids,55,General
2026-04-23,IV Fluids,71,Emergency
2026-04-23,IV Fluids,77,ICU
2026-04-24,Paracetamol,48,General
2026-04-24,Paracetamol,47,Emergency
2026-04-24,Paracetamol,32,ICU
2026-04-24,Amoxicillin,47,General
2026-04-24,Amoxicillin,76,Emergency
2026-04-24,Amoxicillin,58,ICU
2026-04-24,Insulin,48,General
2026-04-24,Insulin,53,Emergency
2026-04-24,Insulin,63,ICU
2026-04-24,Antibiotics,98,General
2026-04-24,Antibiotics,89,Emergency
2026-04-24,Antibiotics,74,ICU
2026-04-24,IV Fluids,30,General
2026-04-24,IV Fluids,78,Emergency
2026-04-24,IV Fluids,90,ICU
2026-04-25,Paracetamol,58,General
2026-04-25,Paracetamol,31,Emergency
2026-04-25,Paracetamol,60,ICU
2026-04-25,Amoxicillin,18,General
2026-04-25,Amoxicillin,67,Emergency
2026-04-25,Amoxicillin,52,ICU
2026-04-25,Insulin,61,General
2026-04-25,Insulin,110,Emergency
2026-04-25,Insulin,74,ICU
2026-04-25,Antibiotics,40,General
2026-04-25,Antibiotics,62,Emergency
2026-04-25,Antibiotics,75,ICU
2026-04-25,IV Fluids,34,General
2026-04-25,IV Fluids,134,Emergency
2026-04-25,IV Fluids,43,ICU
2026-04-26,Paracetamol,52,General
2026-04-26,Paracetamol,28,Emergency
2026-04-26,Paracetamol,72,ICU
2026-04-26,Amoxicillin,15,General
2026-04-26,Amoxicillin,72,Emergency
2026-04-26,Amoxicillin,29,ICU
2026-04-26,Insulin,42,General
2026-04-26,Insulin,45,Emergency
2026-04-26,Insulin,62,ICU
2026-04-26,Antibiotics,91,General
2026-04-26,Antibiotics,44,Emergency
2026-04-26,Antibiotics,47,ICU
2026-04-26,IV Fluids,27,General
2026-04-26,IV Fluids,120,Emergency
2026-04-26,IV Fluids,83,ICU
2026-04-27,Paracetamol,86,General
2026-04-27,Paracetamol,96,Emergency
2026-04-27,Paracetamol,68,ICU
2026-04-27,Amoxicillin,56,General
2026-04-27,Amoxicillin,39,Emergency
2026-04-27,Amoxicillin,32,ICU
2026-04-27,Insulin,77,General
2026-04-27,Insulin,47,Emergency
2026-04-27,Insulin,68,ICU
2026-04-27,Antibiotics,79,General
2026-04-27,Antibiotics,35,Emergency
2026-04-27,Antibiotics,22,ICU
2026-04-27,IV Fluids,58,General
2026-04-27,IV Fluids,141,Emergency
2026-04-27,IV Fluids,20,ICU
2026-04-28,Paracetamol,30,General
2026-04-28,Paracetamol,24,Emergency
2026-04-28,Paracetamol,104,ICU
2026-04-28,Amoxicillin,83,General
2026-04-28,Amoxicillin,24,Emergency
2026-04-28,Amoxicillin,72,ICU
2026-04-28,Insulin,28,General
2026-04-28,Insulin,91,Emergency
2026-04-28,Insulin,96,ICU
2026-04-28,Antibiotics,55,General
2026-04-28,Antibiotics,71,Emergency
2026-04-28,Antibiotics,98,ICU
2026-04-28,IV Fluids,53,General
2026-04-28,IV Fluids,135,Emergency
2026-04-28,IV Fluids,41,ICU
2026-04-29,Paracetamol,33,General
2026-04-29,Paracetamol,63,Emergency
2026-04-29,Paracetamol,61,ICU
2026-04-29,Amoxicillin,48,General
2026-04-29,Amoxicillin,83,Emergency
2026-04-29,Amoxicillin,78,ICU
2026-04-29,Insulin,35,General
2026-04-29,Insulin,57,Emergency
2026-04-29,Insulin,33,ICU
2026-04-29,Antibiotics,87,General
2026-04-29,Antibiotics,28,Emergency
2026-04-29,Antibiotics,109,ICU
2026-04-29,IV Fluids,42,General
2026-04-29,IV Fluids,126,Emergency
2026-04-29,IV Fluids,48,ICU
2026-04-30,Paracetamol,76,General
2026-04-30,Paracetamol,99,Emergency
2026-04-30,Paracetamol,59,ICU
2026-04-30,Amoxicillin,72,General
2026-04-30,Amoxicillin,48,Emergency
2026-04-30,Amoxicillin,101,ICU
2026-04-30,Insulin,103,General
2026-04-30,Insulin,31,Emergency
2026-04-30,Insulin,80,ICU
2026-04-30,Antibiotics,38,General
2026-04-30,Antibiotics,68,Emergency
2026-04-30,Antibiotics,82,ICU
2026-04-30,IV Fluids,79,General
2026-04-30,IV Fluids,75,Emergency
2026-04-30,IV Fluids,25,ICU
2026-05-01,Paracetamol,38,General
2026-05-01,Paracetamol,70,Emergency
2026-05-01,Paracetamol,73,ICU
2026-05-01,Amoxicillin,99,General
2026-05-01,Amoxicillin,82,Emergency
2026-05-01,Amoxicillin,69,ICU
2026-05-01,Insulin,40,General
2026-05-01,Insulin,80,Emergency
2026-05-01,Insulin,47,ICU
2026-05-01,Antibiotics,89,General
2026-05-01,Antibiotics,82,Emergency
2026-05-01,Antibiotics,68,ICU
2026-05-01,IV Fluids,38,General
2026-05-01,IV Fluids,69,Emergency
2026-05-01,IV Fluids,62,ICU
2026-05-02,Paracetamol,47,General
2026-05-02,Paracetamol,98,Emergency
2026-05-02,Paracetamol,81,ICU
2026-05-02,Amoxicillin,79,General
2026-05-02,Amoxicillin,91,Emergency
2026-05-02,Amoxicillin,68,ICU
2026-05-02,Insulin,46,General
2026-05-02,Insulin,81,Emergency
2026-05-02,Insulin,89,ICU
2026-05-02,Antibiotics,23,General
2026-05-02,Antibiotics,68,Emergency
2026-05-02,Antibiotics,38,ICU
2026-05-02,IV Fluids,72,General
2026-05-02,IV Fluids,96,Emergency
2026-05-02,IV Fluids,85,ICU
2026-05-03,Paracetamol,105,General
2026-05-03,Paracetamol,85,Emergency
2026-05-03,Paracetamol,50,ICU
2026-05-03,Amoxicillin,96,General
2026-05-03,Amoxicillin,67,Emergency
2026-05-03,Amoxicillin,83,ICU
2026-05-03,Insulin,32,General
2026-05-03,Insulin,42,Emergency
2026-05-03,Insulin,61,ICU
2026-05-03,Antibiotics,80,General
2026-05-03,Antibiotics,32,Emergency
2026-05-03,Antibiotics,59,ICU
2026-05-03,IV Fluids,77,General
2026-05-03,IV Fluids,122,Emergency
2026-05-03,IV Fluids,34,ICU
2026-05-04,Paracetamol,74,General
2026-05-04,Paracetamol,61,Emergency
2026-05-04,Paracetamol,110,ICU
2026-05-04,Amoxicillin,99,General
2026-05-04,Amoxicillin,24,Emergency
2026-05-04,Amoxicillin,23,ICU
2026-05-04,Insulin,79,General
2026-05-04,Insulin,109,Emergency
2026-05-04,Insulin,77,ICU
2026-05-04,Antibiotics,20,General
2026-05-04,Antibiotics,86,Emergency
2026-05-04,Antibiotics,64,ICU
2026-05-04,IV Fluids,74,General
2026-05-04,IV Fluids,142,Emergency
2026-05-04,IV Fluids,57,ICU
2026-05-05,Paracetamol,63,General
2026-05-05,Paracetamol,57,Emergency
2026-05-05,Paracetamol,86,ICU
2026-05-05,Amoxicillin,77,General
2026-05-05,Amoxicillin,92,Emergency
2026-05-05,Amoxicillin,58,ICU
2026-05-05,Insulin,40,General
2026-05-05,Insulin,99,Emergency
2026-05-05,Insulin,27,ICU
2026-05-05,Antibiotics,23,General
2026-05-05,Antibiotics,69,Emergency
2026-05-05,Antibiotics,23,ICU
2026-05-05,IV Fluids,35,General
2026-05-05,IV Fluids,85,Emergency
2026-05-05,IV Fluids,50,ICU
2026-05-06,Paracetamol,32,General
2026-05-06,Paracetamol,62,Emergency
2026-05-06,Paracetamol,61,ICU
2026-05-06,Amoxicillin,18,General
2026-05-06,Amoxicillin,66,Emergency
2026-05-06,Amoxicillin,77,ICU
2026-05-06,Insulin,109,General
2026-05-06,Insulin,92,Emergency
2026-05-06,Insulin,64,ICU
2026-05-06,Antibiotics,103,General
2026-05-06,Antibiotics,82,Emergency
2026-05-06,Antibiotics,55,ICU
2026-05-06,IV Fluids,35,General
2026-05-06,IV Fluids,146,Emergency
2026-05-06,IV Fluids,93,ICU
2026-05-07,Paracetamol,75,General
2026-05-07,Paracetamol,27,Emergency
2026-05-07,Paracetamol,112,ICU
2026-05-07,Amoxicillin,51,General
2026-05-07,Amoxicillin,45,Emergency
2026-05-07,Amoxicillin,31,ICU
2026-05-07,Insulin,46,General
2026-05-07,Insulin,53,Emergency
2026-05-07,Insulin,27,ICU
2026-05-07,Antibiotics,44,General
2026-05-07,Antibiotics,92,Emergency
2026-05-07,Antibiotics,52,ICU
2026-05-07,IV Fluids,41,General
2026-05-07,IV Fluids,81,Emergency
2026-05-07,IV Fluids,15,ICU
2026-05-08,Paracetamol,37,General
2026-05-08,Paracetamol,46,Emergency
2026-05-08,Paracetamol,75,ICU
2026-05-08,Amoxicillin,31,General
2026-05-08,Amoxicillin,102,Emergency
2026-05-08,Amoxicillin,18,ICU
2026-05-08,Insulin,33,General
2026-05-08,Insulin,88,Emergency
2026-05-08,Insulin,49,ICU
2026-05-08,Antibiotics,29,General
2026-05-08,Antibiotics,36,Emergency
2026-05-08,Antibiotics,37,ICU
2026-05-08,IV Fluids,99,General
2026-05-08,IV Fluids,135,Emergency
2026-05-08,IV Fluids,88,ICU
2026-05-09,Paracetamol,94,General
2026-05-09,Paracetamol,79,Emergency
2026-05-09,Paracetamol,33,ICU
2026-05-09,Amoxicillin,98,General
2026-05-09,Amoxicillin,75,Emergency
2026-05-09,Amoxicillin,82,ICU
2026-05-09,Insulin,61,General
2026-05-09,Insulin,56,Emergency
2026-05-09,Insulin,91,ICU
2026-05-09,Antibiotics,26,General
2026-05-09,Antibiotics,104,Emergency
2026-05-09,Antibiotics,102,ICU
2026-05-09,IV Fluids,24,General
2026-05-09,IV Fluids,139,Emergency
2026-05-09,IV Fluids,77,ICU
2026-05-10,Paracetamol,51,General
2026-05-10,Paracetamol,85,Emergency
2026-05-10,Paracetamol,24,ICU
2026-05-10,Amoxicillin,99,General
2026-05-10,Amoxicillin,88,Emergency
2026-05-10,Amoxicillin,87,ICU
2026-05-10,Insulin,109,General
2026-05-10,Insulin,42,Emergency
2026-05-10,Insulin,29,ICU
2026-05-10,Antibiotics,32,General
2026-05-10,Antibiotics,91,Emergency
2026-05-10,Antibiotics,53,ICU
2026-05-10,IV Fluids,113,General
2026-05-10,IV Fluids,97,Emergency
2026-05-10,IV Fluids,75,ICU
2026-05-11,Paracetamol,67,General
2026-05-11,Paracetamol,48,Emergency
2026-05-11,Paracetamol,70,ICU
2026-05-11,Amoxicillin,37,General
2026-05-11,Amoxicillin,38,Emergency
2026-05-11,Amoxicillin,49,ICU
2026-05-11,Insulin,111,General
2026-05-11,Insulin,83,Emergency
2026-05-11,Insulin,33,ICU
2026-05-11,Antibiotics,32,General
2026-05-11,Antibiotics,100,Emergency
2026-05-11,Antibiotics,50,ICU
2026-05-11,IV Fluids,24,General
2026-05-11,IV Fluids,152,Emergency
2026-05-11,IV Fluids,56,ICU
2026-05-12,Paracetamol,31,General
2026-05-12,Paracetamol,71,Emergency
2026-05-12,Paracetamol,21,ICU
2026-05-12,Amoxicillin,53,General
2026-05-12,Amoxicillin,90,Emergency
2026-05-12,Amoxicillin,95,ICU
2026-05-12,Insulin,78,General
2026-05-12,Insulin,37,Emergency
2026-05-12,Insulin,86,ICU
2026-05-12,Antibiotics,91,General
2026-05-12,Antibiotics,15,Emergency
2026-05-12,Antibiotics,57,ICU
2026-05-12,IV Fluids,70,General
2026-05-12,IV Fluids,79,Emergency
2026-05-12,IV Fluids,87,ICU
2026-05-13,Paracetamol,68,General
2026-05-13,Paracetamol,98,Emergency
2026-05-13,Paracetamol,74,ICU
2026-05-13,Amoxicillin,79,General
2026-05-13,Amoxicillin,21,Emergency
2026-05-13,Amoxicillin,54,ICU
2026-05-13,Insulin,63,General
2026-05-13,Insulin,75,Emergency
2026-05-13,Insulin,98,ICU
2026-05-13,Antibiotics,91,General
2026-05-13,Antibiotics,111,Emergency
2026-05-13,Antibiotics,43,ICU
2026-05-13,IV Fluids,31,General
2026-05-13,IV Fluids,137,Emergency
2026-05-13,IV Fluids,109,ICU
2026-05-14,Paracetamol,70,General
2026-05-14,Paracetamol,92,Emergency
2026-05-14,Paracetamol,46,ICU
2026-05-14,Amoxicillin,52,General
2026-05-14,Amoxicillin,22,Emergency
2026-05-14,Amoxicillin,94,ICU
2026-05-14,Insulin,83,General
2026-05-14,Insulin,90,Emergency
2026-05-14,Insulin,67,ICU
2026-05-14,Antibiotics,71,General
2026-05-14,Antibiotics,50,Emergency
2026-05-14,Antibiotics,111,ICU
2026-05-14,IV Fluids,29,General
2026-05-14,IV Fluids,129,Emergency
2026-05-14,IV Fluids,84,ICU
2026-05-15,Paracetamol,68,General
2026-05-15,Paracetamol,40,Emergency
2026-05-15,Paracetamol,93,ICU
2026-05-15,Amoxicillin,68,General
2026-05-15,Amoxicillin,79,Emergency
2026-05-15,Amoxicillin,58,ICU
2026-05-15,Insulin,50,General
2026-05-15,Insulin,32,Emergency
2026-05-15,Insulin,96,ICU
2026-05-15,Antibiotics,70,General
2026-05-15,Antibiotics,41,Emergency
2026-05-15,Antibiotics,109,ICU
2026-05-15,IV Fluids,76,General
2026-05-15,IV Fluids,80,Emergency
2026-05-15,IV Fluids,11,ICU
2026-05-16,Paracetamol,85,General
2026-05-16,Paracetamol,65,Emergency
2026-05-16,Paracetamol,30,ICU
2026-05-16,Amoxicillin,42,General
2026-05-16,Amoxicillin,82,Emergency
2026-05-16,Amoxicillin,112,ICU
2026-05-16,Insulin,30,General
2026-05-16,Insulin,87,Emergency
2026-05-16,Insulin,45,ICU
2026-05-16,Antibiotics,54,General
2026-05-16,Antibiotics,82,Emergency
2026-05-16,Antibiotics,80,ICU
2026-05-16,IV Fluids,77,General
2026-05-16,IV Fluids,131,Emergency
2026-05-16,IV Fluids,87,ICU
2026-05-17,Paracetamol,86,General
2026-05-17,Paracetamol,106,Emergency
2026-05-17,Paracetamol,63,ICU
2026-05-17,Amoxicillin,49,General
2026-05-17,Amoxicillin,50,Emergency
2026-05-17,Amoxicillin,22,ICU
2026-05-17,Insulin,66,General
2026-05-17,Insulin,64,Emergency
2026-05-17,Insulin,71,ICU
2026-05-17,Antibiotics,37,General
2026-05-17,Antibiotics,57,Emergency
2026-05-17,Antibiotics,65,ICU
2026-05-17,IV Fluids,90,General
2026-05-17,IV Fluids,116,Emergency
2026-05-17,IV Fluids,78,ICU
2026-05-18,Paracetamol,66,General
2026-05-18,Paracetamol,93,Emergency
2026-05-18,Paracetamol,56,ICU
2026-05-18,Amoxicillin,57,General
2026-05-18,Amoxicillin,81,Emergency
2026-05-18,Amoxicillin,89,ICU
2026-05-18,Insulin,36,General
2026-05-18,Insulin,38,Emergency
2026-05-18,Insulin,99,ICU
2026-05-18,Antibiotics,97,General
2026-05-18,Antibiotics,94,Emergency
2026-05-18,Antibiotics,37,ICU
2026-05-18,IV Fluids,37,General
2026-05-18,IV Fluids,112,Emergency
2026-05-18,IV Fluids,93,ICU
2026-05-19,Paracetamol,14,General
2026-05-19,Paracetamol,97,Emergency
2026-05-19,Paracetamol,65,ICU
2026-05-19,Amoxicillin,32,General
2026-05-19,Amoxicillin,84,Emergency
2026-05-19,Amoxicillin,101,ICU
2026-05-19,Insulin,62,General
2026-05-19,Insulin,69,Emergency
2026-05-19,Insulin,58,ICU
2026-05-19,Antibiotics,36,General
2026-05-19,Antibiotics,65,Emergency
2026-05-19,Antibiotics,96,ICU
2026-05-19,IV Fluids,57,General
2026-05-19,IV Fluids,153,Emergency
2026-05-19,IV Fluids,108,ICU
2026-05-20,Paracetamol,103,General
2026-05-20,Paracetamol,37,Emergency
2026-05-20,Paracetamol,71,ICU
2026-05-20,Amoxicillin,52,General
2026-05-20,Amoxicillin,99,Emergency
2026-05-20,Amoxicillin,68,ICU
2026-05-20,Insulin,72,General
2026-05-20,Insulin,91,Emergency
2026-05-20,Insulin,48,ICU
2026-05-20,Antibiotics,60,General
2026-05-20,Antibiotics,38,Emergency
2026-05-20,Antibiotics,33,ICU
2026-05-20,IV Fluids,95,General
2026-05-20,IV Fluids,149,Emergency
2026-05-20,IV Fluids,89,ICU
2026-05-21,Paracetamol,29,General
2026-05-21,Paracetamol,40,Emergency
2026-05-21,Paracetamol,98,ICU
2026-05-21,Amoxicillin,72,General
2026-05-21,Amoxicillin,72,Emergency
2026-05-21,Amoxicillin,87,ICU
2026-05-21,Insulin,83,General
2026-05-21,Insulin,83,Emergency
2026-05-21,Insulin,79,ICU
2026-05-21,Antibiotics,92,General
2026-05-21,Antibiotics,56,Emergency
2026-05-21,Antibiotics,65,ICU
2026-05-21,IV Fluids,36,General
2026-05-21,IV Fluids,73,Emergency
2026-05-21,IV Fluids,102,ICU
2026-05-22,Paracetamol,72,General
2026-05-22,Paracetamol,88,Emergency
2026-05-22,Paracetamol,99,ICU
2026-05-22,Amoxicillin,42,General
2026-05-22,Amoxicillin,82,Emergency
2026-05-22,Amoxicillin,30,ICU
2026-05-22,Insulin,70,General
2026-05-22,Insulin,19,Emergency
2026-05-22,Insulin,14,ICU
2026-05-22,Antibiotics,39,General
2026-05-22,Antibiotics,69,Emergency
2026-05-22,Antibiotics,99,ICU
2026-05-22,IV Fluids,75,General
2026-05-22,IV Fluids,121,Emergency
2026-05-22,IV Fluids,94,ICU
2026-05-23,Paracetamol,98,General
2026-05-23,Paracetamol,74,Emergency
2026-05-23,Paracetamol,63,ICU
2026-05-23,Amoxicillin,70,General
2026-05-23,Amoxicillin,84,Emergency
2026-05-23,Amoxicillin,62,ICU
2026-05-23,Insulin,86,General
2026-05-23,Insulin,77,Emergency
2026-05-23,Insulin,35,ICU
2026-05-23,Antibiotics,99,General
2026-05-23,Antibiotics,34,Emergency
2026-05-23,Antibiotics,96,ICU
2026-05-23,IV Fluids,88,General
2026-05-23,IV Fluids,153,Emergency
2026-05-23,IV Fluids,73,ICU
2026-05-24,Paracetamol,46,General
2026-05-24,Paracetamol,67,Emergency
2026-05-24,Paracetamol,30,ICU
2026-05-24,Amoxicillin,101,General
2026-05-24,Amoxicillin,101,Emergency
2026-05-24,Amoxicillin,111,ICU
2026-05-24,Insulin,33,General
2026-05-24,Insulin,97,Emergency
2026-05-24,Insulin,56,ICU
2026-05-24,Antibiotics,42,General
2026-05-24,Antibiotics,19,Emergency
2026-05-24,Antibiotics,51,ICU
2026-05-24,IV Fluids,73,General
2026-05-24,IV Fluids,75,Emergency
2026-05-24,IV Fluids,51,ICU
2026-05-25,Paracetamol,33,General
2026-05-25,Paracetamol,54,Emergency
2026-05-25,Paracetamol,73,ICU
2026-05-25,Amoxicillin,41,General
2026-05-25,Amoxicillin,83,Emergency
2026-05-25,Amoxicillin,54,ICU
2026-05-25,Insulin,52,General
2026-05-25,Insulin,108,Emergency
2026-05-25,Insulin,54,ICU
2026-05-25,Antibiotics,57,General
2026-05-25,Antibiotics,31,Emergency
2026-05-25,Antibiotics,78,ICU
2026-05-25,IV Fluids,50,General
2026-05-25,IV Fluids,131,Emergency
2026-05-25,IV Fluids,71,ICU
2026-05-26,Paracetamol,68,General
2026-05-26,Paracetamol,37,Emergency
2026-05-26,Paracetamol,94,ICU
2026-05-26,Amoxicillin,57,General
2026-05-26,Amoxicillin,78,Emergency
2026-05-26,Amoxicillin,85,ICU
2026-05-26,Insulin,97,General
2026-05-26,Insulin,58,Emergency
2026-05-26,Insulin,59,ICU
2026-05-26,Antibiotics,68,General
2026-05-26,Antibiotics,93,Emergency
2026-05-26,Antibiotics,87,ICU
2026-05-26,IV Fluids,73,General
2026-05-26,IV Fluids,126,Emergency
2026-05-26,IV Fluids,66,ICU
2026-05-27,Paracetamol,64,General
2026-05-27,Paracetamol,20,Emergency
2026-05-27,Paracetamol,28,ICU
2026-05-27,Amoxicillin,81,General
2026-05-27,Amoxicillin,101,Emergency
2026-05-27,Amoxicillin,34,ICU
2026-05-27,Insulin,19,General
2026-05-27,Insulin,70,Emergency
2026-05-27,Insulin,34,ICU
2026-05-27,Antibiotics,47,General
2026-05-27,Antibiotics,83,Emergency
2026-05-27,Antibiotics,88,ICU
2026-05-27,IV Fluids,43,General
2026-05-27,IV Fluids,118,Emergency
2026-05-27,IV Fluids,36,ICU
2026-05-28,Paracetamol,100,General
2026-05-28,Paracetamol,86,Emergency
2026-05-28,Paracetamol,82,ICU
2026-05-28,Amoxicillin,74,General
2026-05-28,Amoxicillin,18,Emergency
2026-05-28,Amoxicillin,86,ICU
2026-05-28,Insulin,26,General
2026-05-28,Insulin,43,Emergency
2026-05-28,Insulin,89,ICU
2026-05-28,Antibiotics,31,General
2026-05-28,Antibiotics,43,Emergency
2026-05-28,Antibiotics,58,ICU
2026-05-28,IV Fluids,80,General
2026-05-28,IV Fluids,160,Emergency
2026-05-28,IV Fluids,56,ICU
2026-05-29,Paracetamol,32,General
2026-05-29,Paracetamol,66,Emergency
2026-05-29,Paracetamol,92,ICU
2026-05-29,Amoxicillin,82,General
2026-05-29,Amoxicillin,87,Emergency
2026-05-29,Amoxicillin,96,ICU
2026-05-29,Insulin,95,General
2026-05-29,Insulin,41,Emergency
2026-05-29,Insulin,41,ICU
2026-05-29,Antibiotics,53,General
2026-05-29,Antibiotics,42,Emergency
2026-05-29,Antibiotics,83,ICU
2026-05-29,IV Fluids,111,General
2026-05-29,IV Fluids,104,Emergency
2026-05-29,IV Fluids,83,ICU
2026-05-30,Paracetamol,56,General
2026-05-30,Paracetamol,53,Emergency
2026-05-30,Paracetamol,83,ICU
2026-05-30,Amoxicillin,33,General
2026-05-30,Amoxicillin,27,Emergency
2026-05-30,Amoxicillin,46,ICU
2026-05-30,Insulin,75,General
2026-05-30,Insulin,49,Emergency
2026-05-30,Insulin,97,ICU
2026-05-30,Antibiotics,51,General
2026-05-30,Antibiotics,30,Emergency
2026-05-30,Antibiotics,66,ICU
2026-05-30,IV Fluids,64,General
2026-05-30,IV Fluids,93,Emergency
2026-05-30,IV Fluids,48,ICU
2026-05-31,Paracetamol,59,General
2026-05-31,Paracetamol,59,Emergency
2026-05-31,Paracetamol,87,ICU
2026-05-31,Amoxicillin,44,General
2026-05-31,Amoxicillin,19,Emergency
2026-05-31,Amoxicillin,34,ICU
2026-05-31,Insulin,103,General
2026-05-31,Insulin,50,Emergency
2026-05-31,Insulin,84,ICU
2026-05-31,Antibiotics,23,General
2026-05-31,Antibiotics,27,Emergency
2026-05-31,Antibiotics,87,ICU
2026-05-31,IV Fluids,46,General
2026-05-31,IV Fluids,126,Emergency
2026-05-31,IV Fluids,46,ICU
2026-06-01,Paracetamol,77,General
2026-06-01,Paracetamol,46,Emergency
2026-06-01,Paracetamol,80,ICU
2026-06-01,Amoxicillin,63,General
2026-06-01,Amoxicillin,36,Emergency
2026-06-01,Amoxicillin,20,ICU
2026-06-01,Insulin,59,General
2026-06-01,Insulin,98,Emergency
2026-06-01,Insulin,56,ICU
2026-06-01,Antibiotics,49,General
2026-06-01,Antibiotics,47,Emergency
2026-06-01,Antibiotics,73,ICU
2026-06-01,IV Fluids,50,General
2026-06-01,IV Fluids,113,Emergency
2026-06-01,IV Fluids,56,ICU
2026-06-02,Paracetamol,98,General
2026-06-02,Paracetamol,102,Emergency
2026-06-02,Paracetamol,24,ICU
2026-06-02,Amoxicillin,96,General
2026-06-02,Amoxicillin,69,Emergency
2026-06-02,Amoxicillin,68,ICU
2026-06-02,Insulin,19,General
2026-06-02,Insulin,66,Emergency
2026-06-02,Insulin,57,ICU
2026-06-02,Antibiotics,114,General
2026-06-02,Antibiotics,69,Emergency
2026-06-02,Antibiotics,59,ICU
2026-06-02,IV Fluids,56,General
2026-06-02,IV Fluids,140,Emergency
2026-06-02,IV Fluids,55,ICU
2026-06-03,Paracetamol,91,General
2026-06-03,Paracetamol,58,Emergency
2026-06-03,Paracetamol,79,ICU
2026-06-03,Amoxicillin,34,General
2026-06-03,Amoxicillin,51,Emergency
2026-06-03,Amoxicillin,28,ICU
2026-06-03,Insulin,93,General
2026-06-03,Insulin,47,Emergency
2026-06-03,Insulin,31,ICU
2026-06-03,Antibiotics,90,General
2026-06-03,Antibiotics,31,Emergency
2026-06-03,Antibiotics,89,ICU
2026-06-03,IV Fluids,75,General
2026-06-03,IV Fluids,89,Emergency
2026-06-03,IV Fluids,43,ICU
2026-06-04,Paracetamol,26,General
2026-06-04,Paracetamol,57,Emergency
2026-06-04,Paracetamol,53,ICU
2026-06-04,Amoxicillin,27,General
2026-06-04,Amoxicillin,79,Emergency
2026-06-04,Amoxicillin,39,ICU
2026-06-04,Insulin,87,General
2026-06-04,Insulin,50,Emergency
2026-06-04,Insulin,90,ICU
2026-06-04,Antibiotics,41,General
2026-06-04,Antibiotics,18,Emergency
2026-06-04,Antibiotics,42,ICU
2026-06-04,IV Fluids,25,General
2026-06-04,IV Fluids,129,Emergency
2026-06-04,IV Fluids,36,ICU
2026-06-05,Paracetamol,41,General
2026-06-05,Paracetamol,101,Emergency
2026-06-05,Paracetamol,35,ICU
2026-06-05,Amoxicillin,55,General
2026-06-05,Amoxicillin,15,Emergency
2026-06-05,Amoxicillin,62,ICU
2026-06-05,Insulin,15,General
2026-06-05,Insulin,47,Emergency
2026-06-05,Insulin,63,ICU
2026-06-05,Antibiotics,28,General
2026-06-05,Antibiotics,92,Emergency
2026-06-05,Antibiotics,85,ICU
2026-06-05,IV Fluids,75,General
2026-06-05,IV Fluids,151,Emergency
2026-06-05,IV Fluids,31,ICU
2026-06-06,Paracetamol,52,General
2026-06-06,Paracetamol,14,Emergency
